"","category","over_represented_pvalue","under_represented_pvalue","numDEInCat","numInCat","term","ontology","Genes"
"10505","GO:0048589",0.000114033560651813,0.999950751513529,33,310,"developmental growth","BP","Apc, Bmpr1a, Cdk4, Cfl1, Creb1, Ctnnb1, Dpysl2, Eif4g2, Fgf13, Gap43, Gdi1, Gnas, Gpx1, Gsk3b, H3f3a, Hnrnpk, Hsp90aa1, Hsp90ab1, Kdm5b, Ly6e, Map1b, Map2, Mapt, Mef2c, Meg3, Naca, Pin1, Rab11a, Rtf1, Rtn4, Slc25a4, Spry2, Taf10"
"6828","GO:0032550",0.000120047715135585,0.99995307747471,27,216,"purine ribonucleoside binding","MF","Agap2, Arf5, Arl8a, Eef1a1, Eef2, Glud1, Gnai2, Gnas, Hras, Hsp90aa1, Hsp90ab1, Nme2, Rab11a, Rab11b, Rab18, Rab1a, Rab28, Rab3a, Rab3d, Rheb, Rhoa, Tuba1b, Tubb2a, Tubb2b, Tubb3, Tubb4a, Tubb5"
"14163","GO:0098589",0.000120523824976375,0.999958203811764,22,155,"membrane region","CC","Actb, Atp1a2, Bmpr1a, Bsg, Cav2, Cd24a, Cpe, Ctnnb1, Eef2, Eif5a, Gnai2, Gnas, Gsk3b, Lamtor1, Lamtor5, Mal2, Mapt, Mlc1, Prkaca, Slc25a4, Snap25, Tubb5"
"5070","GO:0019001",0.000127063826872381,0.999950144157047,27,217,"guanyl nucleotide binding","MF","Agap2, Arf5, Arl8a, Eef1a1, Eef2, Glud1, Gnai2, Gnas, Hras, Hsp90aa1, Hsp90ab1, Nme2, Rab11a, Rab11b, Rab18, Rab1a, Rab28, Rab3a, Rab3d, Rheb, Rhoa, Tuba1b, Tubb2a, Tubb2b, Tubb3, Tubb4a, Tubb5"
"6838","GO:0032561",0.000127063826872381,0.999950144157047,27,217,"guanyl ribonucleotide binding","MF","Agap2, Arf5, Arl8a, Eef1a1, Eef2, Glud1, Gnai2, Gnas, Hras, Hsp90aa1, Hsp90ab1, Nme2, Rab11a, Rab11b, Rab18, Rab1a, Rab28, Rab3a, Rab3d, Rheb, Rhoa, Tuba1b, Tubb2a, Tubb2b, Tubb3, Tubb4a, Tubb5"
"11872","GO:0060560",0.000129908263988274,0.999961562353656,17,125,"developmental growth involved in morphogenesis","BP","Cfl1, Ctnnb1, Dpysl2, Eif4g2, Fgf13, Gdi1, Gsk3b, Hnrnpk, Hsp90aa1, Hsp90ab1, Kdm5b, Map1b, Map2, Mapt, Rab11a, Rtn4, Spry2"
"12567","GO:0070469",0.000130149250648258,0.999957508650824,23,69,"respiratory chain","CC","Cox4i1, Cox5a, Cox6a1, Cox6a2, Cox6b1, Cox7a2, Cox7a2l, Cox7b, Cox7c, Cox8a, Ndufa1, Ndufa11, Ndufa2, Ndufa4, Ndufa7, Ndufb2, Ndufb4, Ndufb9, Ndufs4, Sdhb, Uqcrb, Uqcrh, Uqcrq"
"5738","GO:0030141",0.000135265685690048,0.999957066910917,19,122,"secretory granule","CC","Ap2m1, Bsg, Calr, Cav2, Cpe, Ctsl, Dynll1, Ncs1, Pcsk1n, Prkaca, Rab3a, Rab3d, Rph3a, Serpine2, Snca, Sparc, Stx1a, Stx7, Vamp2"
"6827","GO:0032549",0.000135818266180531,0.999946470307995,27,218,"ribonucleoside binding","MF","Agap2, Arf5, Arl8a, Eef1a1, Eef2, Glud1, Gnai2, Gnas, Hras, Hsp90aa1, Hsp90ab1, Nme2, Rab11a, Rab11b, Rab18, Rab1a, Rab28, Rab3a, Rab3d, Rheb, Rhoa, Tuba1b, Tubb2a, Tubb2b, Tubb3, Tubb4a, Tubb5"
"3949","GO:0010817",0.000136796645713081,0.999949664593229,24,170,"regulation of hormone levels","BP","Cpe, Creb1, Crym, Dynll1, Epha5, Fkbp1b, Glud1, Gnas, Hmgn3, Kdm5b, Ly6e, Ndufaf2, Nnat, Oxct1, Pcsk1n, Pebp1, Rab11b, Rab1a, Rbp1, Snap25, Sox4, Vsnl1, Ywhah, Ywhaz"
"595","GO:0001883",0.000145182008257773,0.999942534507865,27,218,"purine nucleoside binding","MF","Agap2, Arf5, Arl8a, Eef1a1, Eef2, Glud1, Gnai2, Gnas, Hras, Hsp90aa1, Hsp90ab1, Nme2, Rab11a, Rab11b, Rab18, Rab1a, Rab28, Rab3a, Rab3d, Rheb, Rhoa, Tuba1b, Tubb2a, Tubb2b, Tubb3, Tubb4a, Tubb5"
"9230","GO:0044306",0.000150241306720937,0.999957542173357,16,95,"neuron projection terminus","CC","Actb, Actg1, Apc, Cplx2, Dpysl2, Fkbp1a, Hnrnpk, Ncs1, Npy, Pebp1, Pfn2, Rab3a, Snca, Sncb, Uchl1, Vamp2"
"10475","GO:0048522",0.000158075522299776,0.999894625687234,162,2139,"positive regulation of cellular process","BP","AY036118, Abcf1, Agap2, Anapc5, Anp32b, Ap2m1, Apc, Arpc5, Atxn1, Bend6, Bex2, Bmpr1a, Brk1, Calr, Camta1, Cav2, Ccnd2, Cd24a, Cd81, Cdk4, Cfl1, Chchd2, Chd5, Cirbp, Cldn5, Creb1, Cst3, Ctnnb1, Cux2, Cxcl14, Cycs, Ddah1, Dnaja1, Dok5, Dpysl2, Dstn, Dusp3, Dynll1, Eef1a1, Eef1e1, Eef2, Eif3c, Eif4g1, Eif4g2, Eif5a, Epha5, Fabp5, Fez1, Fis1, Fkbp1a, Fkbp1b, Gapdh, Gdi1, Glud1, Gnai2, Gnas, Gng5, Gpx1, Gsk3b, Gstp1, Gtf2a2, H2afy, Hmgn3, Hnrnpk, Hprt, Hras, Hsp90aa1, Hsp90ab1, Ift74, Jund, Kctd13, Kdm5b, Lamtor1, Lamtor5, Lars, Lgals1, Lmo4, Lrrc24, Malat1, Map1b, Map2, Mapt, Marcksl1, Med25, Mef2c, Metrn, Mif, Mllt11, Mmd, Mmp14, Mt3, N4bp2l2, Naca, Ncl, Ncs1, Ndufs4, Nenf, Nme2, Nnat, Npm1, Nrgn, Nsg1, Nsmf, Numbl, Oxct1, Pcp4, Pebp1, Pfn1, Pfn2, Pglyrp1, Pin1, Plk2, Pou3f1, Ppia, Ppp1r13b, Ppp1r16b, Prdx2, Prkaca, Ptprz1, Rab11a, Rab1a, Rab3a, Rab3d, Ranbp1, Rheb, Rhoa, Rnf152, Rnf187, Rorb, Rtf1, Rtn4, Serpine2, Slc1a3, Slc25a4, Smap1, Smarcc2, Snap25, Snca, Sox4, Sparc, Spry2, Srpk2, Stk25, Stmn1, Stmn2, Stx1a, Sub1, Sumo1, Tmsb4x, Tomm7, Trim24, Tubb2b, Ubb, Ube2e2, Ube2v2, Usp22, Vamp2, Vsnl1, Wdfy1, Ybx1, Ypel3, Ywhah"
"7010","GO:0032886",0.000165560748268706,0.999946260603841,19,134,"regulation of microtubule-based process","BP","Apc, Cnih2, Ctnnb1, Fez1, Fgf13, Gsk3b, Map1a, Map1b, Map2, Mapt, Npm1, Plk2, Ranbp1, Rhoa, Snca, Stmn1, Stmn2, Stmn3, Tubb4a"
"6150","GO:0031110",0.000167655545345494,0.999965637321124,11,55,"regulation of microtubule polymerization or depolymerization","BP","Apc, Fgf13, Map1a, Map1b, Map2, Mapt, Snca, Stmn1, Stmn2, Stmn3, Tubb4a"
"2251","GO:0006123",0.000173268142351144,0.999994924275464,6,7,"mitochondrial electron transport, cytochrome c to oxygen","BP","Cox4i1, Cox5a, Cox6a1, Cox6a2, Cox7c, Cycs"
"5235","GO:0019646",0.000173268142351144,0.999994924275464,6,7,"aerobic electron transport chain","BP","Cox4i1, Cox5a, Cox6a1, Cox6a2, Cox7c, Cycs"
"2839","GO:0007154",0.000175633050250418,0.999883625234313,150,1979,"cell communication","BP","Adgra1, Agap2, Apc, Arhgdig, Atxn1, Bend6, Bmpr1a, Brk1, Calm3, Calr, Camk2n1, Camta1, Cav2, Cd24a, Cd81, Cdk4, Cfl1, Chd5, Cldn5, Cnih2, Cpe, Cplx2, Creb1, Crmp1, Ctnnb1, Ctsl, Cux2, Dnaja1, Dok5, Dusp3, Dynll1, Eef1e1, Eif4g1, Epha5, Fabp5, Fgf13, Fis1, Fkbp1a, Fkbp1b, Gabarap, Gdi1, Glud1, Gnai2, Gnas, Gnb1, Gpx1, Gsk3b, Gstp1, Hmgn3, Hnrnpk, Hras, Hsp90aa1, Hsp90ab1, Ifngr2, Ift20, Ift74, Kctd13, Kdm5b, Lamtor1, Lamtor5, Lars, Lin7b, Ly6e, Map1a, Mapt, Mef2c, Meg3, Mif, Mllt11, Mmp14, Mt2, Mt3, Ncs1, Ndufaf2, Ndufs4, Nenf, Nisch, Nme2, Nnat, Npm1, Npy, Nrgn, Nrxn2, Nsg1, Nsmf, Numbl, Oxct1, Pcp4, Pcsk1n, Pdap1, Pebp1, Pfdn5, Pfn2, Pin1, Plk2, Plpp1, Ppp1r13b, Ppp1r14c, Ppp1r16b, Prdx1, Prdx2, Prkaca, Rab11a, Rab11b, Rab18, Rab1a, Rab28, Rab3a, Rab3d, Rgs17, Rgs5, Rheb, Rhoa, Rnf152, Rtf1, Rtn4, Serpine2, Slc1a3, Slc9a3r2, Snap25, Snca, Sncb, Sox4, Sparcl1, Spry2, Srpk2, Srsf3, Stk25, Stmn1, Stmn3, Stx1a, Sub1, Tiam2, Tmbim6, Tpt1, Trim24, Tubb2b, Ubb, Uchl1, Vamp2, Vsnl1, Wdfy1, Wsb2, Ybx1, Ywhae, Ywhah, Ywhaq, Ywhaz, Zcchc18, Zfp106"
"7080","GO:0032991",0.000180952816082516,0.99987625956598,213,2573,"protein-containing complex","CC","Abcf1, Actb, Actg1, Alyref, Anapc13, Anapc5, Ap2m1, Ap2s1, Ap3s1, Apc, Arpc5, Atp1a2, Atp5d, Atp5e, Atp5g1, Atp5g2, Atp5h, Atp5j2, Atp5k, Atp5o, Atp6v0b, Atp6v1g1, Atxn1, Basp1, Bex2, Bmpr1a, Bod1, Brk1, Calm1, Calm2, Calm3, Calr, Capza2, Cav2, Ccnd2, Cdk4, Chd3, Chd5, Cirbp, Clta, Cnih2, Cops6, Cox4i1, Cox5a, Cox6a1, Cox6a2, Cox6b1, Cox7a2, Cox7a2l, Cox7b, Cox7c, Cox8a, Cplx2, Creb1, Crmp1, Ctnnb1, Dcaf12l1, Dda1, Dnaja1, Dpysl2, Dynll1, Dynlt1a, Eef1b2, Eef1d, Eef1e1, Eef2, Eif1b, Eif2s2, Eif3c, Eif3f, Eif3h, Eif3k, Eif3m, Eif4g1, Eif4g2, Eif5a, Emid1, Epha5, Fau, Fis1, Fkbp1b, Gabarap, Gapdh, Gdi1, Gnai2, Gnas, Gnb1, Gng5, Gpx4, Gsk3b, Gstp1, Gtf2a2, H2afy, H3f3a, Hba-a1, Hba-a2, Hbb-bs, Hist3h2ba, Hnrnpk, Hsp90aa1, Hsp90ab1, Ift20, Ift74, Jund, Kctd13, Kdm5b, Kif1a, Kif21a, Kif5c, Kifc2, Lamtor1, Lamtor5, Lars, Lin7b, Lmo4, Lsm4, Lsm7, Map1a, Map1b, Map2, Mapt, Med25, Mef2c, Morf4l1, Mphosph8, N4bp2l2, Naca, Ncl, Ndufa1, Ndufa11, Ndufa2, Ndufa4, Ndufa7, Ndufb2, Ndufb4, Ndufb9, Ndufs4, Npm1, Nrxn2, Nsa2, Olig1, Orc4, Pcm1, Pcp4, Pfdn5, Pin4, Polr1d, Polr2k, Polr2l, Pou3f1, Ppfia1, Ppia, Prkaca, Prpf40a, Psma4, Psma7, Psmb3, Psmb7, Rab11a, Rab3a, Ranbp1, Rars, Rbmx2, Rheb, Rph3a, Rtf1, Rtn4, Sdhb, Slc9a3r2, Smarcc2, Smdt1, Snap25, Snca, Snrpb, Snrpd1, Snrpe, Snrpg, Snrpn, Sox4, Srp14, Srrm2, Ssb, Ssr4, Stx1a, Stx7, Sub1, Sugt1, Sumo1, Taf10, Thoc7, Tm7sf2, Tomm7, Top1, Trappc2, Tubb5, Uba52, Ube2d2a, Ube2d3, Ube2v2, Uqcrb, Uqcrh, Uqcrq, Usmg5, Usp22, Vamp2, Vps29, Vps8, Ybx1, Ywhae, Ywhaq, Ywhaz, Zmat2, Zwint"
"10417","GO:0048306",0.00018121013017024,0.999967228012686,10,38,"calcium-dependent protein binding","MF","Calm1, Calm2, Calm3, Cplx2, Nsmf, S100a11, Snap25, Stmn2, Stx1a, Vamp2"
"1941","GO:0005525",0.000186197384180784,0.999926496712948,26,211,"GTP binding","MF","Agap2, Arf5, Arl8a, Eef1a1, Eef2, Glud1, Gnai2, Gnas, Hras, Hsp90aa1, Hsp90ab1, Rab11a, Rab11b, Rab18, Rab1a, Rab28, Rab3a, Rab3d, Rheb, Rhoa, Tuba1b, Tubb2a, Tubb2b, Tubb3, Tubb4a, Tubb5"
"10942","GO:0051049",0.000193523017400555,0.999887932080258,72,806,"regulation of transport","BP","Actb, Ap2m1, Atp1a2, Calr, Cd200, Cfl1, Cnih2, Cplx2, Creb1, Ctnnb1, Dnaja1, Dpysl2, Dynll1, Epha5, Fabp5, Fez1, Fis1, Fkbp1a, Fkbp1b, Fxyd6, Gapdh, Gdi1, Glud1, Gnai2, Gnas, Gsk3b, Hmgn3, Hnrnpk, Hras, Hsp90aa1, Hsp90ab1, Kdm5b, Lamtor1, Map1b, Map2, Mapt, Mef2c, Mif, Mlc1, Ncl, Ncs1, Ndufaf2, Nnat, Oxct1, Pcm1, Pcp4, Pfn2, Ppia, Prkaca, Rab11a, Rab11b, Rab3a, Rab3d, Rhoa, Rtn4, Serpine2, Slc25a4, Slc9a3r2, Smap1, Snap25, Snca, Sox4, Stx1a, Sumo1, Tmbim6, Tomm7, Use1, Vamp2, Vsnl1, Ywhae, Ywhah, Ywhaq"
"5321","GO:0019899",0.000193904754677909,0.999879807642417,97,1185,"enzyme binding","MF","Actb, Actg1, Agap2, Anapc5, Apc, Arhgdig, Atp6v1g1, Banf1, Bod1, Brk1, Calm1, Calm2, Calm3, Calr, Camk2n1, Cav2, Cbx3, Ccnd2, Cd24a, Cfl1, Chd5, Chl1, Clta, Creb1, Cst3, Ctnnb1, Cycs, Dnaja1, Dpysl2, Dusp3, Dynll1, Eef1a1, Eef2, Fez1, Fkbp1a, Gabarap, Gapdh, Gdi1, Glud1, Gnb1, Gsk3b, Gstp1, H2afy, Hnrnpk, Hsp90aa1, Hsp90ab1, Ift20, Jund, Kctd13, Lamtor1, Lamtor5, Map2, Mapt, Mef2c, Mif, N4bp2l2, Ncl, Ncs1, Nedd8, Nisch, Nme2, Npm1, Pebp1, Pfn1, Pin1, Prkaca, Rab3a, Ranbp1, Rheb, Rhoa, Rnf152, Rph3a, Rtf1, Rtn4, Slc25a4, Slc9a3r2, Snca, Spry2, Srsf3, Stx1a, Sumo1, Taf10, Tiam2, Tmbim6, Tuba1b, Tubb5, Uba52, Ubb, Ubc, Ube2d2a, Ube2d3, Uchl1, Usp22, Ybx1, Ywhae, Ywhah, Ywhaz"
"594","GO:0001882",0.000195232633430188,0.999921148949708,27,223,"nucleoside binding","MF","Agap2, Arf5, Arl8a, Eef1a1, Eef2, Glud1, Gnai2, Gnas, Hras, Hsp90aa1, Hsp90ab1, Nme2, Rab11a, Rab11b, Rab18, Rab1a, Rab28, Rab3a, Rab3d, Rheb, Rhoa, Tuba1b, Tubb2a, Tubb2b, Tubb3, Tubb4a, Tubb5"
"9289","GO:0044422",0.000198058472842072,0.999864355188641,276,3600,"organelle part","CC","Abcf1, Actb, Actg1, Agap2, Alkbh5, Alyref, Anapc13, Anapc5, Anp32a, Ap2m1, Ap2s1, Ap3s1, Apc, Aprt, Arl8a, Arpc5, Atp5d, Atp5e, Atp5g1, Atp5g2, Atp5h, Atp5j2, Atp5k, Atp5o, Atp6v0b, Atp6v1g1, Atxn1, B3gat1, Banf1, Basp1, Bod1, Bod1l, Bsg, Cald1, Calm1, Calm2, Calm3, Calr, Camta1, Capza2, Cav2, Cbx3, Ccnd2, Cd24a, Cdk4, Cfl1, Chchd2, Chd3, Chd5, Chl1, Cirbp, Cldn5, Clta, Cmpk1, Cnih2, Cops6, Cox4i1, Cox5a, Cox6a1, Cox6a2, Cox6b1, Cox6c, Cox7a2, Cox7a2l, Cox7b, Cox7c, Cox8a, Cpe, Creb1, Crmp1, Cst3, Ctnnb1, Ctsl, Cux2, Cycs, Dnajb6, Dpysl2, Dstn, Dusp3, Dynll1, Dynlt1a, Eef1a1, Eef1d, Eef1e1, Eif5a, Fau, Fez1, Fgf13, Fis1, Fkbp1a, Fkbp1b, Gabarap, Gapdh, Gas7, Gatm, Glud1, Gnai2, Gnas, Gnb1, Gpx4, Gsk3b, Gtf2a2, H2afy, H3f3a, Hba-a1, Hba-a2, Hccs, Hcfc1r1, Hist1h2bc, Hist3h2ba, Hivep1, Hmgn1, Hmgn3, Hmgn5, Hnrnpk, Hsp90aa1, Hsp90ab1, Hspe1, Idh3g, Ift20, Ift74, Jund, Kctd13, Kdm5b, Kif1a, Kif21a, Kif5c, Kifc2, Lamtor1, Lamtor5, Lars, Lsm4, Lsm7, Mal2, Malat1, Map1a, Map1b, Map2, Mapt, Mdh2, Med25, Mef2c, Mgst3, Mif, Mllt11, Morf4l1, Mpc1, Mphosph8, Msmo1, Nav1, Ncl, Ndufa1, Ndufa11, Ndufa2, Ndufa4, Ndufa7, Ndufb2, Ndufb4, Ndufb9, Ndufs4, Nedd8, Nenf, Nme2, Nol4l, Npm1, Nrgn, Nsg1, Nsmf, Orc4, Oxct1, Pcm1, Pcp4, Pcsk1n, Pebp1, Pin1, Pin4, Plk2, Polr1d, Polr2k, Polr2l, Ppp1r13b, Ppp1r16b, Prdx1, Prkaca, Prpf40a, Psmb7, Ptprz1, Rab11a, Rab11b, Rab18, Rab1a, Rab28, Rab3a, Rab3d, Ranbp1, Rars, Rbmx2, Rbp1, Rcn2, Rheb, Rnf152, Rnf187, Rph3a, Rrbp1, Rtf1, Rtn1, Rtn4, Sdhb, Sec62, Slc1a3, Slc25a4, Slc35a5, Slc9a3r2, Smarcc2, Smdt1, Snap25, Snapc5, Snca, Snrpb, Snrpd1, Snrpe, Snrpg, Snrpn, Son, Sox4, Sparc, Spry2, Srpk2, Srrm2, Srsf11, Srsf3, Ssr4, Stard3nl, Stk19, Stk25, Stmn1, Stx1a, Stx7, Sub1, Sumo1, Taf10, Tbca, Tbcc, Thoc7, Tm7sf2, Tmbim6, Tomm7, Top1, Tpt1, Trappc2, Trim24, Ttc3, Tuba1b, Tubb2a, Tubb2b, Tubb3, Tubb4a, Tubb5, Uba52, Ube2v2, Uchl1, Ugdh, Uqcrb, Uqcrh, Uqcrq, Usmg5, Usp22, Vamp2, Vapa, Vps8, Xist, Ybx1, Ywhae, Zcchc18, Zmat2, Zwint"
"9493","GO:0045165",0.000201846994186906,0.999949788879783,13,83,"cell fate commitment","BP","Apc, Bmpr1a, Chd5, Ctnnb1, Fgf13, Gap43, Lmo4, Mef2c, Olig1, Rhoa, Rtf1, Smarcc2, Spry2"
"14243","GO:0098800",0.000202281201072455,0.999918858749885,30,110,"inner mitochondrial membrane protein complex","CC","Atp5d, Atp5e, Atp5g1, Atp5g2, Atp5h, Atp5j2, Atp5k, Atp5o, Cox4i1, Cox5a, Cox6a1, Cox6a2, Cox7a2, Cox7a2l, Cox7c, Ndufa1, Ndufa11, Ndufa2, Ndufa4, Ndufa7, Ndufb2, Ndufb4, Ndufb9, Ndufs4, Sdhb, Smdt1, Uqcrb, Uqcrh, Uqcrq, Usmg5"
"12587","GO:0070507",0.00020383474790689,0.999937542685023,17,117,"regulation of microtubule cytoskeleton organization","BP","Apc, Ctnnb1, Fgf13, Gsk3b, Map1a, Map1b, Map2, Mapt, Npm1, Plk2, Ranbp1, Rhoa, Snca, Stmn1, Stmn2, Stmn3, Tubb4a"
"5832","GO:0030307",0.000205450745960823,0.999942681645109,15,96,"positive regulation of cell growth","BP","Cd81, Cfl1, Eif4g1, Eif4g2, Gdi1, Gsk3b, Hnrnpk, Map1b, Mapt, Mmp14, Pin1, Rab11a, Rhoa, Rtn4, Slc25a4"
"10524","GO:0048638",0.000207734788716608,0.999926572727545,21,165,"regulation of developmental growth","BP","Apc, Bmpr1a, Cdk4, Cfl1, Creb1, Dpysl2, Eif4g2, Fgf13, Gdi1, Gnas, Gsk3b, Hnrnpk, Map1b, Map2, Mapt, Mef2c, Naca, Pin1, Rab11a, Rtn4, Slc25a4"
"2784","GO:0007019",0.000208318309451043,0.999970207265939,8,30,"microtubule depolymerization","BP","Apc, Fgf13, Map1a, Map1b, Map2, Stmn1, Stmn2, Stmn3"
"11285","GO:0051716",0.000210868078547754,0.999857186449221,174,2327,"cellular response to stimulus","BP","Actb, Actg1, Adgra1, Agap2, Apc, Arhgdig, Arpp21, Atp1a2, Atp6v1g1, Atxn1, Bend6, Bmpr1a, Bod1l, Brk1, Calm3, Calr, Camk2n1, Camta1, Cav2, Cbx3, Ccnd2, Cd24a, Cd81, Cdk4, Cfl1, Chchd2, Chd5, Cirbp, Cldn5, Cnih2, Cpe, Cpne2, Creb1, Crmp1, Ctnnb1, Cux2, Cxcl14, Ddah1, Dnaja1, Dok5, Dusp3, Dynll1, Eef1a1, Eef1d, Eef1e1, Eif4a2, Eif4g1, Epha5, Fabp5, Fgf13, Fis1, Fkbp1a, Fkbp1b, Gabarap, Gap43, Gapdh, Gdi1, Gnai2, Gnas, Gnb1, Gpx1, Gsk3b, Gstp1, Hmgn1, Hmgn3, Hnrnpk, Hras, Hsp90aa1, Hsp90ab1, Ifngr2, Ift20, Ift74, Jund, Kctd13, Kdm5b, Lamtor1, Lamtor5, Lars, Ly6e, Map2, Mapt, Mef2c, Meg3, Mif, Mlc1, Mllt11, Mmp14, Morf4l1, Mpc1, Mt2, Mt3, Ncl, Ncs1, Ndufaf2, Ndufs4, Nenf, Nisch, Nme2, Npm1, Npy, Nrgn, Nrxn2, Nsg1, Nsmf, Numbl, Oxct1, Pcp4, Pcsk1n, Pdap1, Pebp1, Pfdn5, Pin1, Plk2, Plpp1, Ppp1r13b, Ppp1r14c, Ppp1r16b, Prdx1, Prdx2, Prkaca, Rab11a, Rab11b, Rab18, Rab1a, Rab28, Rab3a, Rab3d, Ranbp1, Rgs17, Rgs5, Rheb, Rhoa, Rnf152, Rorb, Rtf1, Rtn4, Serpine2, Slc9a3r2, Snca, Sox4, Sparc, Sparcl1, Spry2, Srpk2, Srsf3, Stk25, Stmn1, Stmn2, Stmn3, Stx1a, Sub1, Sumo1, Tiam2, Tmbim6, Tomm7, Tpt1, Trim24, Tuba1b, Ubb, Ube2d3, Ube2e2, Ube2v2, Uchl1, Vamp2, Vsnl1, Wdfy1, Wsb2, Ybx1, Ypel3, Ywhae, Ywhah, Ywhaq, Zcchc18, Zfp106"
"11254","GO:0051650",0.000211494331543559,0.999927237199225,20,159,"establishment of vesicle localization","BP","Ap3s1, Cnih2, Cplx2, Ctnnb1, Dpysl2, Gsk3b, Kif1a, Kif5c, Map2, Ncs1, Pfn2, Rab11a, Rab11b, Rab1a, Rab3a, Snap25, Snca, Stard3nl, Stx1a, Vamp2"
"12783","GO:0070997",0.000212607084828268,0.99991547626175,26,203,"neuron death","BP","Agap2, Chl1, Creb1, Ctnnb1, Fis1, Gapdh, Gpx1, Gsk3b, Hras, Hsp90ab1, Mapt, Mef2c, Mt3, Npm1, Nsmf, Pcp4, Pin1, Ppp1r13b, Prdx2, Ptprz1, Rhoa, Snca, Sncb, Srpk2, Ubb, Ube2v2"
"10793","GO:0050806",0.000214128362741158,0.999937069196245,16,104,"positive regulation of synaptic transmission","BP","Creb1, Cux2, Gsk3b, Hnrnpk, Kctd13, Ncs1, Nrgn, Nsg1, Plk2, Rab3a, Serpine2, Slc1a3, Snap25, Snca, Stx1a, Vamp2"
"9728","GO:0045787",0.000214448579175774,0.999924239592757,21,156,"positive regulation of cell cycle","BP","Anapc5, Anp32b, Calr, Ccnd2, Cdk4, Dusp3, Eif4g1, H2afy, Hsp90ab1, Med25, Mif, Npm1, Pebp1, Prkaca, Rab11a, Ranbp1, Rhoa, Sox4, Srpk2, Ube2e2, Usp22"
"10842","GO:0050877",0.00021686478298304,0.999898126754278,37,354,"nervous system process","BP","Atp1a2, Atxn1, Camta1, Ccnd2, Chl1, Cnih2, Creb1, Crym, Cux2, Fabp5, Fabp7, Fgf13, Fkbp1b, Gatm, Gnas, Gnb1, Gpx1, Gsk3b, Ift20, Map1a, Mapt, Mef2c, Mif, Nrxn2, Plk2, Ptprz1, Rab3a, Rorb, Rtn4, Serpine2, Slc1a3, Slc9a3r2, Snap25, Snca, Spry2, Stx1a, Uchl1"
